Model,Dataset/Fold,Reduction,Accuracy,Time,F1
"KNN, 3, clark_distance, reliefF_weight, shepard, NONE",Hepatitis/1,None,0.8,0.0009963512420654297,0.7900621118012422
"KNN, 5, euclidean_distance, reliefF_weight, majority_class, NONE",Hepatitis/1,None,0.8666666666666667,0.0019931793212890625,0.8499999999999999
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/1,None,0.8666666666666667,0.0019936561584472656,0.8499999999999999
"KNN, 5, euclidean_distance, reliefF_weight, shepard, NONE",Hepatitis/1,None,0.8666666666666667,0.0009970664978027344,0.8499999999999999
"KNN, 5, manhattan_distance, reliefF_weight, majority_class, NONE",Hepatitis/1,None,0.8666666666666667,0.0009963512420654297,0.8499999999999999
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/1,None,0.8666666666666667,0.0009970664978027344,0.8499999999999999
"KNN, 5, manhattan_distance, reliefF_weight, shepard, NONE",Hepatitis/1,None,0.8,0.0009970664978027344,0.7900621118012422
"KNN, 5, clark_distance, reliefF_weight, majority_class, NONE",Hepatitis/1,None,0.8666666666666667,0.001993417739868164,0.8666666666666667
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/1,None,0.8666666666666667,0.0019936561584472656,0.8666666666666667
"KNN, 5, clark_distance, reliefF_weight, shepard, NONE",Hepatitis/1,None,0.8,0.0009965896606445312,0.7900621118012422
"KNN, 7, euclidean_distance, reliefF_weight, majority_class, NONE",Hepatitis/1,None,0.7333333333333333,0.0019936561584472656,0.6205128205128205
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/1,None,0.7333333333333333,0.0009963512420654297,0.6205128205128205
"KNN, 7, euclidean_distance, reliefF_weight, shepard, NONE",Hepatitis/1,None,0.7333333333333333,0.0009963512420654297,0.6205128205128205
"KNN, 7, manhattan_distance, reliefF_weight, majority_class, NONE",Hepatitis/1,None,0.7333333333333333,0.0019931793212890625,0.6205128205128205
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/1,None,0.7333333333333333,0.0019936561584472656,0.6205128205128205
"KNN, 7, manhattan_distance, reliefF_weight, shepard, NONE",Hepatitis/1,None,0.7333333333333333,0.0019927024841308594,0.6205128205128205
"KNN, 7, clark_distance, reliefF_weight, majority_class, NONE",Hepatitis/1,None,0.8666666666666667,0.0029900074005126953,0.8666666666666667
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/1,None,0.8666666666666667,0.0009963512420654297,0.8666666666666667
"KNN, 7, clark_distance, reliefF_weight, shepard, NONE",Hepatitis/1,None,0.8,0.001993894577026367,0.7900621118012422
"KNN, 1, euclidean_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.7142857142857143,0.003985881805419922,0.6547619047619049
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.001995086669921875,0.6547619047619049
"KNN, 1, euclidean_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0009965896606445312,0.6547619047619049
"KNN, 1, manhattan_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.7142857142857143,0.001993417739868164,0.6547619047619049
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.0009963512420654297,0.6547619047619049
"KNN, 1, manhattan_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.000997304916381836,0.6547619047619049
"KNN, 1, clark_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.6428571428571429,0.0019931793212890625,0.6149068322981367
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.6428571428571429,0.0009963512420654297,0.6149068322981367
"KNN, 1, clark_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.6428571428571429,0.0009961128234863281,0.6149068322981367
"KNN, 3, euclidean_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.001993417739868164,0.6914285714285714
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.0019936561584472656,0.6547619047619049
"KNN, 3, euclidean_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0009975433349609375,0.6547619047619049
"KNN, 3, manhattan_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.0009963512420654297,0.6914285714285714
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.0009970664978027344,0.6547619047619049
"KNN, 3, manhattan_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0019922256469726562,0.6547619047619049
"KNN, 3, clark_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.7142857142857143,0.001993417739868164,0.6547619047619049
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.0009958744049072266,0.6547619047619049
"KNN, 3, clark_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.001993417739868164,0.6547619047619049
"KNN, 5, euclidean_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.002989530563354492,0.6914285714285714
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.001992940902709961,0.6547619047619049
"KNN, 5, euclidean_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0010046958923339844,0.6547619047619049
"KNN, 5, manhattan_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.002990245819091797,0.6914285714285714
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.002989053726196289,0.6547619047619049
"KNN, 5, manhattan_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0009961128234863281,0.6547619047619049
"KNN, 5, clark_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.0029897689819335938,0.6914285714285714
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.001993894577026367,0.6547619047619049
"KNN, 5, clark_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0019927024841308594,0.6547619047619049
"KNN, 7, euclidean_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.001993417739868164,0.6914285714285714
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.0009968280792236328,0.6547619047619049
"KNN, 7, euclidean_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0009961128234863281,0.6547619047619049
"KNN, 7, manhattan_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.0019936561584472656,0.6914285714285714
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.001993894577026367,0.6547619047619049
"KNN, 7, manhattan_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.001993417739868164,0.6547619047619049
"KNN, 7, clark_distance, equal_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.00199127197265625,0.6914285714285714
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.001993417739868164,0.6547619047619049
"KNN, 7, clark_distance, equal_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0009965896606445312,0.6547619047619049
"KNN, 1, euclidean_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.6428571428571429,0.0019931793212890625,0.6149068322981367
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.6428571428571429,0.0015058517456054688,0.6149068322981367
"KNN, 1, euclidean_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.6428571428571429,0.0019931793212890625,0.6149068322981367
"KNN, 1, manhattan_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.7142857142857143,0.0019936561584472656,0.6547619047619049
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.0009965896606445312,0.6547619047619049
"KNN, 1, manhattan_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0009968280792236328,0.6547619047619049
"KNN, 1, clark_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.5714285714285714,0.001993417739868164,0.5714285714285714
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.5714285714285714,0.0009965896606445312,0.5714285714285714
"KNN, 1, clark_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.5714285714285714,0.0009975433349609375,0.5714285714285714
"KNN, 3, euclidean_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 3, euclidean_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 3, manhattan_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.0019936561584472656,0.6914285714285714
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 3, manhattan_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 3, clark_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.7142857142857143,0.00299072265625,0.6547619047619049
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.0009965896606445312,0.6547619047619049
"KNN, 3, clark_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0009953975677490234,0.6547619047619049
"KNN, 5, euclidean_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.001994609832763672,0.6914285714285714
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 5, euclidean_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.7857142857142857,0.0010030269622802734,0.6914285714285714
"KNN, 5, manhattan_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.0019927024841308594,0.6914285714285714
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.0029900074005126953,0.6914285714285714
"KNN, 5, manhattan_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.7857142857142857,0.004984140396118164,0.6914285714285714
"KNN, 5, clark_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.001993894577026367,0.6914285714285714
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.0019943714141845703,0.6914285714285714
"KNN, 5, clark_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.7857142857142857,0.001992940902709961,0.6914285714285714
"KNN, 7, euclidean_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.002989053726196289,0.6914285714285714
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 7, euclidean_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 7, manhattan_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.001993894577026367,0.6914285714285714
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.000995635986328125,0.6914285714285714
"KNN, 7, manhattan_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.7857142857142857,0.000995635986328125,0.6914285714285714
"KNN, 7, clark_distance, information_gain_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.0010023117065429688,0.6914285714285714
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.0009970664978027344,0.6914285714285714
"KNN, 7, clark_distance, information_gain_weight, shepard, NONE",Hepatitis/2,None,0.7857142857142857,0.0009958744049072266,0.6914285714285714
"KNN, 1, euclidean_distance, reliefF_weight, majority_class, NONE",Hepatitis/2,None,0.7142857142857143,0.00299072265625,0.6547619047619049
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.000997304916381836,0.6547619047619049
"KNN, 1, euclidean_distance, reliefF_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.000997304916381836,0.6547619047619049
"KNN, 1, manhattan_distance, reliefF_weight, majority_class, NONE",Hepatitis/2,None,0.7142857142857143,0.001993417739868164,0.6547619047619049
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.0009963512420654297,0.6547619047619049
"KNN, 1, manhattan_distance, reliefF_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0009965896606445312,0.6547619047619049
"KNN, 1, clark_distance, reliefF_weight, majority_class, NONE",Hepatitis/2,None,0.6428571428571429,0.0015034675598144531,0.6149068322981367
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.6428571428571429,0.0019931793212890625,0.6149068322981367
"KNN, 1, clark_distance, reliefF_weight, shepard, NONE",Hepatitis/2,None,0.6428571428571429,0.0009963512420654297,0.6149068322981367
"KNN, 3, euclidean_distance, reliefF_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.001993417739868164,0.6914285714285714
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.0010030269622802734,0.6914285714285714
"KNN, 3, euclidean_distance, reliefF_weight, shepard, NONE",Hepatitis/2,None,0.7857142857142857,0.0019943714141845703,0.6914285714285714
"KNN, 3, manhattan_distance, reliefF_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.0019936561584472656,0.6914285714285714
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.000995635986328125,0.6914285714285714
"KNN, 3, manhattan_distance, reliefF_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0009963512420654297,0.6547619047619049
"KNN, 3, clark_distance, reliefF_weight, majority_class, NONE",Hepatitis/2,None,0.7142857142857143,0.001992940902709961,0.6547619047619049
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7142857142857143,0.0009968280792236328,0.6547619047619049
"KNN, 3, clark_distance, reliefF_weight, shepard, NONE",Hepatitis/2,None,0.7142857142857143,0.0009961128234863281,0.6547619047619049
"KNN, 5, euclidean_distance, reliefF_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.0019931793212890625,0.6914285714285714
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.0009963512420654297,0.6914285714285714
"KNN, 5, euclidean_distance, reliefF_weight, shepard, NONE",Hepatitis/2,None,0.7857142857142857,0.0019931793212890625,0.6914285714285714
"KNN, 5, manhattan_distance, reliefF_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.001993894577026367,0.6914285714285714
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted, NONE",Hepatitis/2,None,0.7857142857142857,0.0009968280792236328,0.6914285714285714
"KNN, 5, manhattan_distance, reliefF_weight, shepard, NONE",Hepatitis/2,None,0.7857142857142857,0.0009965896606445312,0.6914285714285714
"KNN, 5, clark_distance, reliefF_weight, majority_class, NONE",Hepatitis/2,None,0.7857142857142857,0.001992940902709961,0.6914285714285714
